track_name,artist_name,album_name,popularity,market,genres,duration_mins,release_year,tempo,speechiness,loudness,liveness,instrumentalness,energy,acousticness,valence,like
Sex Metal Barbie,In This Moment,Black Widow,52,USA,"alternative metal, nu metal, slayer",3.812217,2014,140.092,0.128,-3.704,0.168,0,0.935,0.0139,0.481,0
Lost Stars,Adam Levine,Lost Stars,54,USA,deep talent show,3.586667,2014,82.071,0.0274,-4.762,0.0698,0,0.583,0.105,0.4,0
The Apology Song,Gustavo Santaolalla,The Book of Life (Original Motion Picture Soundtrack),53,USA,"argentine ambient, latin classical, latin soundtrack, orchestral soundtrack, soundtrack",5.03755,2014,93.965,0.0447,-11.398,0.109,0,0.183,0.911,0.337,0
Thrive,Casting Crowns,Thrive,52,USA,"ccm, christian alternative rock, christian music, worship",4.38,2014,114.993,0.0271,-7.295,0.262,0,0.633,0.104,0.279,0
Hazey,Glass Animals,ZABA,53,USA,"gauze pop, indietronica, shiver pop",4.220667,2014,89.993,0.0381,-10.773,0.112,0.00783,0.503,0.00297,0.398,0
Forces of Attraction,JÃƒÂ³hann JÃƒÂ³hannsson,The Theory of Everything (Original Motion Picture Soundtrack),60,USA,"compositional ambient, experimental classical, icelandic classical, icelandic experimental, nordic soundtrack, soundtrack",4.07425,2014,,,,,,,,,0
Honest,Future,Honest,52,USA,"atl hip hop, rap, southern hip hop, trap",2.958433,2014,140.141,0.178,-6.439,0.218,0,0.477,0.0326,0.297,1
A Game of Croquet,JÃƒÂ³hann JÃƒÂ³hannsson,The Theory of Everything (Original Motion Picture Soundtrack),62,USA,"compositional ambient, experimental classical, icelandic classical, icelandic experimental, nordic soundtrack, soundtrack",3.4251,2014,,,,,,,,,0
Friction,Imagine Dragons,Smoke + Mirrors,51,USA,"modern rock, rock",2.954,2014,104.007,0.0358,-8.745,0.19,0.0259,0.537,0.0508,0.273,0
Money On My Mind,Sam Smith,In The Lonely Hour,64,USA,"pop, uk pop",4.28485,2014,133.912,0.179,-5.217,0.229,0.000295,0.841,0.204,0.743,0
Gold,Imagine Dragons,Smoke + Mirrors,52,USA,"modern rock, rock",4.171767,2014,164.929,0.0317,-6.814,0.0551,0.00653,0.459,0.0801,0.286,0
Lil Bit,K CAMP,Only Way Is Up (Deluxe),51,USA,"atl hip hop, hip hop, melodic rap, pop r&b, pop rap, r&b, rap, southern hip hop, trap",3.772667,2014,209.763,0.705,-11.402,0.675,0,0.626,0.48,0.726,1
Guns And Roses,Lana Del Rey,Ultraviolence (Deluxe),58,USA,"art pop, pop",4.078667,2014,108.928,0.0448,-8.957,0.115,0.00862,0.666,0.3,0.343,0
Soy De Rancho,El Komander,Soy De Rancho,58,USA,"corrido, musica mexicana, norteno, nueva musica mexicana",3.965767,2014,124.954,0.099,-5.634,0.277,0,0.676,0.29,0.938,0
Doctor Marihuana,Cartel De Santa,Golpe Avisa,63,USA,"latin hip hop, mexican hip hop",5.866717,2014,133.209,0.0359,-3.596,0.0704,0.00561,0.931,0.106,0.963,1
Cut Her Off,K CAMP,In Due Time,50,USA,"atl hip hop, hip hop, melodic rap, pop r&b, pop rap, r&b, rap, southern hip hop, trap",3.397333,2014,144.037,0.039,-2.85,0.221,0,0.611,0.098,0.0901,1
Time of Our Lives,Pitbull,Globalization,53,USA,"dance pop, miami hip hop, pop, pop rap",3.920883,2014,124.022,0.0583,-5.797,0.694,0,0.802,0.0921,0.724,1
Raging Fire,Phillip Phillips,Behind The Light (Deluxe),53,USA,"folk-pop, neo mellow, pop rock, post-teen pop",4.473767,2014,125.909,0.073,-4.671,0.0621,0,0.833,0.00867,0.449,0
Neon Light,Blake Shelton,BRINGING BACK THE SUNSHINE,51,USA,"contemporary country, country, country road, oklahoma country",5.01,2014,154.056,0.048,-5.847,0.0635,1.01E-06,0.78,0.0189,0.923,0
Never Gonna Let You Down,Colbie Caillat,Gypsy Heart,50,USA,"dance pop, neo mellow, pop, pop rock, post-teen pop, viral pop",3.092667,2014,107.976,0.0327,-6.123,0.19,0,0.728,0.08,0.385,0
Booty,Jennifer Lopez,Booty,58,USA,"dance pop, pop, pop rap, urban contemporary",3.106883,2014,82.004,0.19,-4.287,0.141,1.16E-06,0.835,0.0267,0.461,1
The Motherload,Mastodon,Once More 'Round the Sun,55,USA,"alternative metal, atlanta metal, metal, nu metal, progressive groove metal, progressive sludge, sludge metal, stoner metal",3.076,2014,146.018,0.0776,-2.974,0.0797,0.00358,0.971,7.10E-06,0.347,0
Heartbreak Girl,5 Seconds of Summer,5 Seconds Of Summer,51,USA,"boy band, dance pop, pop, post-teen pop",3.519767,2014,166.99,0.0602,-3.62,0.0649,0,0.789,0.000962,0.684,0
Thirsty,PARTYNEXTDOOR,PARTYNEXTDOOR TWO,52,USA,"pop, r&b, rap, toronto rap, urban contemporary",3.452,2014,104.19,0.0333,-5.639,0.176,0.000199,0.605,0.00823,0.0861,1
Keep My Coo,Lil Peep,Keep My Coo,55,USA,"emo rap, lgbtq+ hip hop",2.396,2014,119.973,0.0412,-7.02,0.263,0,0.723,0.00618,0.0473,1
Sick Like Me,In This Moment,Black Widow,52,USA,"alternative metal, nu metal, slayer",2.887767,2014,131.895,0.287,-3.971,0.0539,2.32E-06,0.982,0.000165,0.0978,0
Bodies,Drowning Pool,Sinner (Unlucky 13th Anniversary Deluxe Edition),56,USA,"alternative metal, industrial metal, nu metal, post-grunge, rap metal, rap rock",3.218433,2014,130.936,0.0708,-3.405,0.144,0.00147,0.932,0.00347,0.544,1
One Hell Of An Amen,Brantley Gilbert,Just As I Am,50,USA,"contemporary country, country, country road, modern country rock",4.655333,2014,138.055,0.0281,-5.622,0.0769,2.72E-06,0.665,0.0139,0.549,0
Promises,Wiz Khalifa,Blacc Hollywood (Deluxe),55,USA,"dance pop, hip hop, pittsburgh rap, pop rap, rap, southern hip hop, trap",3.07955,2014,140.8,0.0536,-5.723,0.274,0,0.585,0.0265,0.259,1
Leave Your Lover,Sam Smith,In The Lonely Hour,59,USA,"pop, uk pop",2.832,2014,92.879,0.0475,-8.741,0.106,6.31E-06,0.264,0.948,0.357,0
Yellow Flicker Beat,Lorde,Yellow Flicker Beat (From The Hunger Games: Mockingjay Part 1),58,USA,"art pop, metropopolis, nz pop, pop",5.221333,2014,94.969,0.0353,-8.388,0.113,0.000314,0.61,0.103,0.0597,0
Bloodstream,Ed Sheeran,x (Deluxe Edition),64,USA,"pop, uk pop",4.204883,2014,91.207,0.0364,-11.567,0.104,0.000294,0.316,0.529,0.543,0
Rock or Bust,AC/DC,Rock or Bust,63,USA,"australian rock, hard rock, rock",3.626883,2014,98.057,0.04,-3.977,0.134,0.000134,0.825,7.13E-05,0.56,0
From Eden,Hozier,Hozier,51,USA,"irish singer-songwriter, pop",3.281767,2014,142.255,0.0509,-5.506,0.118,2.44E-05,0.673,0.584,0.285,0
No Police,Doja Cat,Purrr!,54,USA,"dance pop, pop",4.020433,2014,120.062,0.0609,-9.986,0.185,0.00544,0.331,0.769,0.292,0
Resist and Bite,Sabaton,Heroes,60,USA,"metal, power metal, swedish metal, swedish power metal",4.304883,2014,126.972,0.0863,-4.974,0.0844,1.49E-06,0.953,0.00156,0.152,0
Cop Car,Sam Hunt,Montevallo,51,USA,"contemporary country, country, country pop, country road",3.843333,2014,76.97,0.034,-6.501,0.0664,0,0.599,0.159,0.178,0
Rewind,Rascal Flatts,Rewind,50,USA,"contemporary country, country, country road",4.056,2014,164.049,0.0347,-6.679,0.202,0,0.698,0.0222,0.719,0
This Love,Taylor Swift,1989,50,USA,pop,2.9571,2014,144.039,0.0349,-8.672,0.0672,0,0.494,0.302,0.0524,0
Preach,Young Dolph,Cross Country Trappin,49,USA,"gangster rap, hip hop, memphis hip hop, rap, southern hip hop, tennessee hip hop, trap",4.14155,2014,156.063,0.16,-9.069,0.113,0,0.528,0.0716,0.453,1
Sundara,ODESZA,In Return,52,USA,chillwave,5.376883,2014,120.147,0.0637,-10.049,0.0846,0.751,0.694,0.0568,0.13,0
Say Fuck It,Buckcherry,Fuck,52,USA,"alternative metal, glam metal, hard rock, nu metal, post-grunge, rock, sleaze rock",4.434217,2014,126.079,0.0476,-4.264,0.13,0.00883,0.836,0.000919,0.595,0
Try Me,DeJ Loaf,Try Me,52,USA,"detroit hip hop, pop r&b, r&b, trap, trap queen",3.608667,2014,170.044,0.0872,-8.029,0.241,7.93E-06,0.81,0.0071,0.247,1
Early Morning Shakes,Whiskey Myers,Early Morning Shakes,50,USA,"modern southern rock, texas country",4.22555,2014,152.346,0.0851,-3.629,0.116,0,0.834,0.159,0.531,0
Humanos a Marte,Chayanne,En Todo EstarÃƒÂ© (Deluxe Edition),67,USA,"latin pop, puerto rican pop, tropical",4.264,2014,92.988,0.0407,-4.269,0.175,0,0.902,0.112,0.786,0
Tomorrow,BTS,Skool Luv Affair,60,USA,"k-pop, k-pop boy group",4.408883,2014,128.119,0.201,-2.578,0.281,0,0.887,0.00946,0.627,0
Money Baby,K CAMP,In Due Time,50,USA,"atl hip hop, hip hop, melodic rap, pop r&b, pop rap, r&b, rap, southern hip hop, trap",4.889333,2014,134.972,0.0382,-5.793,0.102,0,0.517,0.0305,0.481,1
A Ti Te da Besitos,Cartel De Santa,Golpe Avisa,65,USA,"latin hip hop, mexican hip hop",3.112883,2014,84.466,0.245,-4.787,0.278,0,0.89,0.245,0.956,1
Look Here,BTS,Dark & Wild,60,USA,"k-pop, k-pop boy group",4.797333,2014,119.996,0.0893,-4.564,0.0551,0.00152,0.854,0.0418,0.784,0
Notice Me,Rebelution,Count Me In,50,USA,reggae rock,3.559333,2014,82.481,0.035,-10.161,0.158,0.000277,0.597,0.143,0.348,0
Talk to Strangers,TV Girl,French Exit,54,USA,indie pop,3.778217,2014,186.935,0.0368,-9.856,0.156,0.948,0.577,0.97,0.736,0
Cocoa Hooves,Glass Animals,ZABA,52,USA,"gauze pop, indietronica, shiver pop",3.494883,2014,133.973,0.0349,-13.868,0.0729,1.12E-05,0.275,0.46,0.0698,0
Work,Iggy Azalea,The New Classic,52,USA,"australian hip hop, dance pop, hip pop, pop, pop rap, post-teen pop, rap",4.3971,2014,140.012,0.144,-4.898,0.414,0,0.804,0.0631,0.491,1
Point Of No Return,STARSET,Transmissions (Deluxe Version),56,USA,future rock,4.027767,2014,139.68,0.0918,-3.175,0.802,0,0.941,0.00194,0.176,0
Come Thru,Jacquees,19 - EP,52,USA,"atl hip hop, pop r&b, pop rap, r&b, rap, urban contemporary",4.112667,2014,111.996,0.0475,-7.369,0.214,0,0.552,0.15,0.582,1
Honey Bun,Kodak Black,Heart of the Projects,50,USA,"florida drill, florida rap, hip hop, melodic rap, miami hip hop, rap, trap, trap latino",3.065767,2014,164.955,0.301,-8.858,0.0764,0,0.803,0.139,0.774,1
Animals,Martin Garrix,Gold Skies,57,USA,"dance pop, dutch edm, edm, electro house, pop, pop dance, progressive house, tropical house",4.895333,2014,128.015,0.0363,-5.351,0.0714,0.445,0.914,0.00137,0.0381,0
Always in My Head,Coldplay,Ghost Stories,64,USA,"permanent wave, pop",2.2211,2014,97.546,0.0259,-9.307,0.068,0.689,0.502,0.0127,0.0394,0
Lookin Ass,Young Money,Rise Of An Empire (Deluxe Edition),53,USA,"dance pop, dirty south rap, gangster rap, hip hop, hip pop, pop rap, r&b, rap, southern hip hop, trap",3.528667,2014,114.026,0.0538,-7.132,0.105,3.36E-06,0.466,0.122,0.218,1
Kusanagi,ODESZA,In Return,52,USA,chillwave,4.13355,2014,75.07,0.031,-8.302,0.164,0.41,0.33,0.472,0.04,0
No Time for Caution,Hans Zimmer,Interstellar (Original Motion Picture Soundtrack) [Expanded Edition],59,USA,"german soundtrack, orchestral soundtrack, soundtrack",3.927767,2014,119.715,0.0463,-20.231,0.118,0.95,0.224,0.0545,0.0388,0
Space Song,Beach House,Depression Cherry,80,USA,"baltimore indie, dream pop, dreamo, modern dream pop",3.92155,2015,147.067,0.0297,-7.311,0.145,0.124,0.792,0.229,0.601,0
The Hills,The Weeknd,Beauty Behind The Madness,86,USA,"canadian contemporary r&b, canadian pop, pop",4.0677,2015,113.003,0.0515,-7.063,0.135,0,0.564,0.0671,0.137,0
Star Shopping,Lil Peep,Star Shopping,84,USA,"emo rap, lgbtq+ hip hop",4.81755,2015,93.07,0.0955,-9.84,0.116,0.0185,0.471,0.0946,0.307,1
Tennessee Whiskey,Chris Stapleton,Traveller,80,USA,"contemporary country, outlaw country",3.714433,2015,48.718,0.0298,-10.888,0.0821,0.0096,0.37,0.205,0.512,0
The Night We Met,Lord Huron,Strange Trails,77,USA,stomp and holler,3.267767,2015,86.997,0.0378,-9.51,0.641,0.267,0.366,0.969,0.1,0
The Less I Know The Better,Tame Impala,Currents,83,USA,"australian psych, neo-psychedelic",2.829333,2015,116.879,0.0284,-4.083,0.167,0.00678,0.74,0.0115,0.785,0
Alright,Kendrick Lamar,To Pimp A Butterfly,79,USA,"conscious hip hop, hip hop, rap, west coast rap",3.414883,2015,110.034,0.238,-5.974,0.0827,0,0.766,0.0742,0.558,1
Alien Blues,Vundabar,Gawk,81,USA,"boston indie, indie garage rock, indie pop",4.44555,2015,82.282,0.033,-5.093,0.0876,0.908,0.757,0.0807,0.433,0
Daddy Issues,The Neighbourhood,Wiped Out!,84,USA,"modern alternative rock, modern rock, pop, shimmer pop",3.448883,2015,85.012,0.0329,-9.461,0.123,0.149,0.521,0.0678,0.337,0
Melting,Kali Uchis,Por Vida,82,USA,"colombian pop, pop",8.429333,2015,115.263,0.0355,-7.776,0.106,0.0803,0.479,0.179,0.303,0
Bitch Better Have My Money,Rihanna,Bitch Better Have My Money,82,USA,"barbadian pop, pop, urban contemporary",4.937767,2015,102.99,0.0621,-4.981,0.257,1.94E-06,0.728,0.0509,0.395,0
Exchange,Bryson Tiller,T R A P S O U L,77,USA,"kentucky hip hop, pop, r&b, rap, trap",4.506433,2015,160.108,0.185,-10.598,0.135,0,0.433,0.107,0.276,1
Electric Love,BÃƒËœRNS,Dopamine,79,USA,"modern rock, pop",3.276433,2015,,,,,,,,,0
C U Girl,Steve Lacy,C U Girl,76,USA,afrofuturism,3.7891,2015,100,0.116,-8.911,0.128,0.0523,0.473,0.663,0.409,0
Paris,$uicideboy$,Now the Moon's Rising,76,USA,"dark trap, new orleans rap, underground hip hop",3.324883,2015,106.058,0.0835,-6.188,0.0984,0.00636,0.648,0.0706,0.195,1
Stressed Out,Twenty One Pilots,Blurryface,84,USA,"modern rock, rock",3.963767,2015,169.977,0.141,-5.677,0.0602,2.29E-05,0.637,0.0462,0.648,0
Often,The Weeknd,Beauty Behind The Madness,80,USA,"canadian contemporary r&b, canadian pop, pop",3.635333,2015,134.078,0.0476,-9.836,0.135,0,0.631,0.222,0.0713,0
Spin You Around,Morgan Wallen,Stand Alone - EP,73,USA,contemporary country,5.4731,2015,150.004,0.0297,-3.621,0.208,0,0.877,0.00147,0.616,0
Eventually,Tame Impala,Currents,77,USA,"australian psych, neo-psychedelic",3.9311,2015,77.935,0.0325,-6.217,0.0844,0.000389,0.615,0.0158,0.155,0
This Could Be Us,Rae Sremmurd,SremmLife,77,USA,"hip hop, melodic rap, mississippi hip hop, pop rap, rap, southern hip hop, trap",4.178667,2015,143.072,0.134,-4.992,0.116,0,0.69,0.291,0.758,1
oui,Jeremih,Late Nights: The Album,75,USA,"chicago rap, dance pop, pop, pop rap, r&b, urban contemporary",4.472,2015,78.521,0.0964,-3.724,0.112,0,0.724,0.213,0.604,1
Die A Happy Man,Thomas Rhett,Tangled Up,72,USA,"contemporary country, country, country road",5.56755,2015,166.052,0.0349,-9.245,0.116,1.39E-06,0.389,0.418,0.4,0
Love In The Dark,Adele,25,76,USA,"british soul, pop, pop soul, uk pop",4.406217,2015,109.821,0.0309,-6.057,0.109,0,0.341,0.528,0.152,0
Right My Wrongs,Bryson Tiller,T R A P S O U L,74,USA,"kentucky hip hop, pop, r&b, rap, trap",2.86355,2015,132.609,0.0463,-8.065,0.157,0,0.449,0.345,0.29,1
My Flaws Burn Through My Skin Like Demonic Flames from Hell,$uicideboy$,I No Longer Fear the Razor Guarding My Heel,74,USA,"dark trap, new orleans rap, underground hip hop",3.8531,2015,125.98,0.0352,-7.394,0.115,0.000546,0.748,0.00448,0.0663,1
Centuries,Fall Out Boy,American Beauty/American Psycho,79,USA,"emo, modern rock",3.366667,2015,176.042,0.0729,-2.868,0.102,0,0.858,0.00359,0.56,0
I Know,Big Sean,Dark Sky Paradise,73,USA,"detroit hip hop, hip hop, pop, pop rap, r&b, rap, southern hip hop, trap",4.112,2015,119.935,0.0811,-11.314,0.116,0,0.334,0.327,0.267,1
Ride,Twenty One Pilots,Blurryface,81,USA,"modern rock, rock",4.012217,2015,74.989,0.0393,-5.355,0.113,0,0.713,0.00835,0.566,0
Love Yourself,Justin Bieber,Purpose (Deluxe),83,USA,"canadian pop, pop",4.492217,2015,100.418,0.438,-9.828,0.28,0,0.378,0.835,0.515,0
Stitches,Shawn Mendes,Handwritten,75,USA,"canadian pop, dance pop, pop, viral pop",4.409983,2015,149.789,0.0615,-6.684,0.0486,0,0.754,0.0151,0.755,0
Trap Queen,Fetty Wap,Fetty Wap (Deluxe),73,USA,"dance pop, new jersey rap, pop, pop rap, rap, southern hip hop, trap",4.223767,2015,148.075,0.128,-3.803,0.354,0,0.873,0.0244,0.817,1
Sleeping on the Blacktop,Colter Wall,Imaginary Appalachia,72,USA,"canadian americana, canadian contemporary country, outlaw country, saskatchewan indie",3.870217,2015,83.11,0.0455,-14.464,0.11,0.23,0.311,0.822,0.478,0
Friends,Chase Atlantic,Nostalgia,80,USA,pop,2.9297,2015,107.34,0.0335,-6.361,0.108,4.76E-06,0.609,0.0114,0.0911,0
Jungle,Drake,If You're Reading This It's Too Late,73,USA,"canadian hip hop, canadian pop, hip hop, rap, toronto rap",3.284217,2015,99.947,0.0534,-8.651,0.107,0.000144,0.235,0.62,0.378,1
When We Were Young,Adele,25,73,USA,"british soul, pop, pop soul, uk pop",4.162883,2015,144.361,0.0496,-5.936,0.095,0,0.595,0.303,0.265,0
FourFiveSeconds,Rihanna,FourFiveSeconds,78,USA,"barbadian pop, pop, urban contemporary",4.1791,2015,205.846,0.0501,-5.662,0.13,0,0.272,0.875,0.354,0
Pacify Her,Melanie Martinez,Cry Baby (Deluxe Edition),78,USA,"alt z, electropop, pop",4.334,2015,157.993,0.0306,-6.024,0.237,0.000767,0.593,0.0467,0.373,0
Come Get Her,Rae Sremmurd,SremmLife,72,USA,"hip hop, melodic rap, mississippi hip hop, pop rap, rap, southern hip hop, trap",3.248433,2015,185.023,0.136,-6.226,0.0721,0,0.564,0.187,0.123,1
Devil Town,Cavetown,Cavetown,75,USA,"bedroom pop, indie pop",3.052883,2015,99.969,0.0599,-8.165,0.121,0,0.759,0.12,0.501,0
Fourth of July,Sufjan Stevens,Carrie & Lowell,78,USA,"baroque pop, chamber pop, singer-songwriter",3.512217,2015,120.484,0.0445,-22.39,0.119,0.33,0.104,0.973,0.162,0
Acquainted,The Weeknd,Beauty Behind The Madness,75,USA,"canadian contemporary r&b, canadian pop, pop",6.530883,2015,101.102,0.0503,-9.835,0.0844,0,0.478,0.482,0.254,0
Sorry,Justin Bieber,Purpose (Deluxe),81,USA,"canadian pop, pop",2.578883,2015,100.035,0.0385,-3.624,0.299,0,0.748,0.0878,0.438,0
Parachute,Chris Stapleton,Traveller,71,USA,"contemporary country, outlaw country",3.2051,2015,113.038,0.0296,-7.411,0.182,5.72E-05,0.762,0.00967,0.605,0
My House,Flo Rida,My House,75,USA,"dance pop, miami hip hop, pop, pop rap",4.214883,2015,94.006,0.0499,-4.792,0.128,0,0.702,0.0215,0.74,1
Play Date,Melanie Martinez,Cry Baby (Deluxe Edition),77,USA,"alt z, electropop, pop",4.053767,2015,123.97,0.0475,-5.077,0.224,0,0.729,0.612,0.446,0
Let It Happen,Tame Impala,Currents,75,USA,"australian psych, neo-psychedelic",4.566667,2015,125.012,0.0443,-5.875,0.111,0.0266,0.881,0.00462,0.577,0
King Kunta,Kendrick Lamar,To Pimp A Butterfly,73,USA,"conscious hip hop, hip hop, rap, west coast rap",3.976067,2015,107.059,0.0977,-4.569,0.154,0,0.657,0.00589,0.489,1
Scars To Your Beautiful,Alessia Cara,Know-It-All,77,USA,"canadian contemporary r&b, canadian pop, dance pop, pop, post-teen pop",4.5691,2015,97.085,0.129,-5.74,0.111,0,0.739,0.0285,0.451,0
In The Night,The Weeknd,Beauty Behind The Madness,75,USA,"canadian contemporary r&b, canadian pop, pop",2.829333,2015,168.022,0.0714,-4.993,0.0465,0,0.68,0.0796,0.539,0
She Knows,Ne-Yo,Non-Fiction (Deluxe),68,USA,"dance pop, pop, r&b, urban contemporary",4.362433,2015,139.982,0.0326,-5.799,0.585,0,0.572,0.0262,0.574,0
Chandelier,Sia,1000 Forms Of Fear (Deluxe Version),69,USA,"australian dance, australian pop, dance pop, pop",4.04555,2015,117.089,0.0499,-2.88,0.0685,6.07E-05,0.787,0.0197,0.572,0
Hymn for the Weekend,Coldplay,A Head Full of Dreams,82,USA,"permanent wave, pop",4.952,2015,90.027,0.0377,-6.487,0.325,6.92E-06,0.693,0.211,0.412,0
Daylight,Watchhouse,Such Jubilee,69,USA,"new americana, north carolina roots, progressive bluegrass, stomp and holler",3.35355,2015,128.756,0.028,-9.585,0.108,0.00784,0.371,0.912,0.163,0
Waiting For Love,Avicii,Stories,81,USA,"dance pop, edm, pop, pop dance, pop rap",3.666667,2015,127.999,0.0527,-3.863,0.198,0,0.736,0.31,0.613,1
Lean On,Major Lazer,Peace Is The Mission (Extended),72,USA,"dance pop, edm, electro house, moombahton, pop, pop dance, pop rap, tropical house",4.374,2015,98.007,0.0625,-3.081,0.565,0.00123,0.809,0.00346,0.274,1
Sodium,BONES,SoThereWeStood,71,USA,"dark trap, underground hip hop",3.556883,2015,121.032,0.0848,-15.49,0.0727,0.89,0.32,0.224,0.103,1
Fire Away,Chris Stapleton,Traveller,69,USA,"contemporary country, outlaw country",3.534433,2015,116.123,0.0297,-9.066,0.101,0.00979,0.301,0.055,0.177,0
Training Wheels,Melanie Martinez,Cry Baby (Deluxe Edition),73,USA,"alt z, electropop, pop",3.860883,2015,113.753,0.0444,-7.179,0.089,0,0.481,0.697,0.0807,0
Cake,Melanie Martinez,Cry Baby (Deluxe Edition),74,USA,"alt z, electropop, pop",3.595767,2015,156.992,0.0826,-6.255,0.271,0,0.655,0.381,0.29,0
All I Ask,Adele,25,70,USA,"british soul, pop, pop soul, uk pop",6.930217,2015,141.916,0.0283,-5.494,0.124,0,0.28,0.889,0.348,0
Dollhouse,Melanie Martinez,Cry Baby (Deluxe Edition),73,USA,"alt z, electropop, pop",3.137767,2015,130.029,0.0756,-5.331,0.777,0,0.708,0.22,0.555,0
Energy,Drake,If You're Reading This It's Too Late,71,USA,"canadian hip hop, canadian pop, hip hop, rap, toronto rap",2.304883,2015,172.104,0.478,-7.916,0.534,0,0.571,0.38,0.553,1
Nangs,Tame Impala,Currents,71,USA,"australian psych, neo-psychedelic",4.9629,2015,167.608,0.181,-9.754,0.128,0.847,0.526,0.159,0.434,0
Drag Me Down,One Direction,Made In The A.M. (Deluxe Edition),78,USA,"boy band, pop, post-teen pop, talent show",2.349767,2015,138.113,0.0369,-5.672,0.0657,0,0.703,0.109,0.595,0
The Beach,The Neighbourhood,Wiped Out!,75,USA,"modern alternative rock, modern rock, pop, shimmer pop",5.253333,2015,135.739,0.0608,-7.426,0.0766,8.11E-06,0.64,0.131,0.105,0
Loud and Heavy,Cody Jinks,Adobe Sessions,68,USA,"modern southern rock, outlaw country, texas country",4.362433,2015,163.935,0.0282,-6.713,0.0948,0,0.652,0.000561,0.64,0
